"pid","brand","category","price","season","subcategory","subsubcategory","numeric_size","count_size"
"bcca58ceabf3e5b","MetalMold","Outerwear",66.258,"Winter","Adult","Puff Jacket",0,5
"bcca7e3cab5b2d9","OldVine Styles","Button-Ups",49.128,"Summer","Petite","Relaxed Short-Sleeve",0,5
"bcd31c2a704f455","AzureMeat","Sweaters",60.123,"Summer","Adult","Warm Top",0,4
"bcd85ca9314d979","AzureWorks","Trousers",55.262,"Winter","Adult","Mixable Bottoms",1,5
"bcdafe6d72a04da","Blend&Woven","Tops",50.976,"Summer","Adult","Sporty Short-Sleeve",0,5
"bcdfaebe51b090b","DocMan","Miscellaneous",46.91,"Summer","Adult","Tie-Up",1,1
"bceda1895f9987e","DocMan","Button-Ups",55.252,"Summer","Adult","Double Layer",0,4
"bd02128bab6ef2a","SkyWing","Sweaters",55.26,"Winter","Adult","Round-Top",0,6
"bd03fb9b95ef545","ChillCube","Sweaters",59.3,"Summer","Adult","Round-Top",0,4
"bd07670a4f670f5","BlueRidge","Sweaters",56.404,"Winter","Adult","Round-Top",0,5
"bd078ecac65daaf","BlueRiver Co.","Tops",55.256,"Winter","Petite","Sporty Long-Sleeve",0,5
"bd0846eafaf164e","DocMan","Button-Ups",55.26,"Summer","Adult","Business Long-Sleeve",1,1
"bd0940bf3293229","AzureWorks","Button-Ups",53.986,"Winter","Adult","Relaxed Long-Sleeve",1,7
"bd098abb0bd0531","OldVine Styles","Trousers",49.121,"Summer","Petite","Mini Pants",1,8
"bd0f21745549a01","MetroMaven","Footwear",44.248,"Summer","Adult","Easy Footwear",1,5
"bd135529b08b454","TargetStyles","Sweaters",52.576,"Winter","Petite","Warm Top",0,5
"bd151953d779da3","CanvasCraft","Button-Ups",52.58,"Winter","Adult","Relaxed Long-Sleeve",0,5
"bd152f31cc6785a","PineAndFern","Sweaters",50.97,"Summer","Adult","Warm Top",0,4
"bd1f6935e844bff","LakeStyles","Tops",57.447,"Winter","Adult","Sporty Long-Sleeve",1,3
"bd2543b0b0ea41f","MetroMaven","Sweaters",57.442,"Winter","Adult","High-Neck",0,4
"bd38b08834f7d52","FrontlineStyles","Trousers",58.41,"Winter","Adult","Blue Threads",1,1
"bd3997779ca430d","ZenithMan","Tops",53.992,"Summer","Adult","Sporty Short-Sleeve",0,5
"bd456b4c9ac37b5","others","Trousers",59.298,"Summer","Adult","Lounge Bottoms",0,4
"bd490aed5673674","BlueRidge","Tops",50.968,"Summer","Adult","Quick-Sleeve Top",0,4
"bd4941ff2e195cd","CanvasCraft","Tops",55.262,"Summer","Adult","Sporty Short-Sleeve",0,6
"bd52a2d7295926a","TulipTread","Footwear",66.26,"Winter","Adult","Fancy Feet",1,1
"bd52eb68f9bae9c","MysticLoaf","Footwear",72.482,"Summer","Adult","Walkers",1,6
"bd54efa76ec7675","DocMan","Button-Ups",53.993,"Summer","Adult","Business Long-Sleeve",1,9
"bd58ea56778f7f3","SkyWing","Tops",44.268,"Winter","Adult","Quick-Sleeve Top",0,5
"bd5f5ec1085a6ed","MeadowMaster","Sweaters",62.9,"Winter","Adult","Seafarer Top",0,4
"bd6e85d15b46391","SkyWing","Button-Ups",52.586,"Summer","Adult","Relaxed Short-Sleeve",0,5
"bd6f92c6fae5978","FrontlineStyles","Trousers",57.45,"Summer","Adult","Lounge Pants",1,21
"bd77c3c30a086d6","HatMasters","Miscellaneous",48.933,"Winter","Adult","Top Covers",1,3
"bd78ac668361498","others","Outerwear",60.9,"Winter","Petite","Puff Jacket",0,5
"bd7ec8bb767695f","MeadowMaster","Tops",50.085,"Summer","Adult","Quick-Sleeve Top",0,4
"bd887c084f9688f","EchoStyles","Button-Ups",60.05,"Winter","Adult","Relaxed Long-Sleeve",0,3
"bd8958a6a0678ff","SkyWing","Tops",49.118,"Summer","Adult","Sporty Short-Sleeve",0,5
"bd96576e2fd8739","FuelThreads","Tops",46.944,"Summer","Adult","Quick-Sleeve Top",0,5
"bd98e7e8b32dcb2","Blend&Woven","Button-Ups",59.292,"Summer","Adult","Double Layer",0,4
"bd9de9ff4f57a57","FrontlineStyles","Sweaters",60.14,"Winter","Adult","Waist Wrap",0,1
"bda3ef12f903097","DocMan","Miscellaneous",49.13,"Winter","Adult","Top Covers",1,2
"bda89adfd96c46d","CloudNine","Footwear",61.627,"Summer","Adult","Walkers",1,7
"bdbd701af52645b","DocMan","Miscellaneous",49.13,"Summer","Adult","Tie-Up",1,1
"bdc23882d5e70e4","VisionMakers","High-End Items",71.9,"Winter","End Items","Puff Jacket",1,5
"bdc269262f7422c","SoftTrend","Tops",60.12,"Winter","Adult","Sporty Long-Sleeve",0,4
"bdc6c3a28c8c633","EchoStyles","Sweaters",59.212,"Winter","Adult","Round-Top",0,6
"bdc787fe2fcb969","BigStone","Sweaters",63.58,"Winter","Adult","High-Neck",1,4
"bdcf2e4061761f4","RhythmWear","Tops",50.807,"Summer","Adult","Quick-Sleeve Top",0,4
"bdd15ce2467e69c","TurboTrend","Footwear",50.97,"Summer","Adult","Chill Steps",1,6
"bdd50d72ce26629","Blend&Woven","Sweaters",52.57,"Summer","Adult","Round-Top",0,4
"bdd68aa729145ca","ReinStyles","Trousers",60.896,"Winter","Adult","Business Bottoms",1,5
"bddafa6571fa20c","MoonWear","Tops",46.932,"Summer","Adult","Quick-Sleeve Top",0,4
"bde90dc38830958","FuelThreads","Trousers",67.401,"Summer","Adult","Blue Threads",1,7
"bdedd507c75eea1","SkyWing","Tops",52.585,"Summer","Adult","Sporty Short-Sleeve",0,4
"bdf1ab8661d9119","DocMan","Button-Ups",52.576,"Summer","Adult","Business Long-Sleeve",1,7
"bdf33fa0175136c","DarkHarbor","Tops",49.12,"Summer","Petite","Quick-Sleeve Top",0,6
"bdf37a9684629f6","DocMan","Miscellaneous",49.13,"Winter","Adult","Neck Wrap",1,1
"bdf468001bd706e","DocMan","Miscellaneous",38.64,"Summer","Adult","Neck Decor",1,1
"bdfb9e73bfe38c3","CanvasCraft","Sweaters",57.45,"Winter","Adult","Seafarer Top",0,1
"bdfcfefa957c4f3","LunarLuxe","Sweaters",57.448,"Winter","Adult","Warm Top",0,4
"bdfde0eb487976a","RefreshStyles","Footwear",60.898,"Winter","Adult","Walkers",1,6
"bdfe3da25fb279e","CanvasCraft","Button-Ups",53.988,"Summer","Adult","Relaxed Long-Sleeve",0,5
"be03d75260f43e4","MetroMaven","Sweaters",59.292,"Winter","Adult","Seafarer Top",0,4
"be0a3bc29fb1f8e","others","Outerwear",62.96,"Summer","Adult","Light Outer",1,5
"be0a7133ce4d1f6","MoonWear","Sweaters",62.96,"Winter","Adult","Waist Wrap",0,4
"be0b44f5b350545","DocMan","Miscellaneous",53.98,"Winter","Adult","Neck Wrap",1,1
"be1156357cc0b78","RavenRock","Footwear",61.621,"Winter","Adult","High-Cuts",1,7
"be12860195361bb","AzureMeat","Tops",49.123,"Summer","Adult","Quick-Sleeve Top",0,4
"be16b8943d91b94","CoralAndFin","Tops",57.447,"Summer","Adult","Sporty Short-Sleeve",0,6
"be224db37e9c5c7","EchoStyles","Outerwear",68.407,"Winter","Adult","Cold Shield",0,3
"be26832351dcb09","MetroMaven","Tops",44.237,"Summer","Adult","Quick-Sleeve Top",0,4
"be26b14ceea03bd","SkyWing","Outerwear",63.58,"Winter","Adult","Puff Jacket",0,5
"be26e5fc9178715","AzureMeat","Tops",52.578,"Summer","Adult","Sporty Short-Sleeve",0,4
"be2b60bc62fd6f4","AzureStone","Button-Ups",51.806,"Winter","Adult","Business Long-Sleeve",1,5
"be2e88ac0454f03","SkyGuard","Outerwear",66.252,"Winter","Adult","Cold Shield",0,4
"be3164f42142dff","SpeedThreads","Button-Ups",52.584,"Winter","Adult","Relaxed Long-Sleeve",0,5
"be3991af87a35b6","CanvasCraft","Trousers",57.445,"Summer","Adult","Business Bottoms",1,2
"be3ae51faa273fe","SpeedThreads","Tops",55.258,"Winter","Adult","Sporty Long-Sleeve",0,5
"be3b95e810f7f9a","CityBrief","Miscellaneous",37.617,"Summer","Adult","Briefs",0,3
"be3ec30128ffc44","TulipTread","Footwear",67.18,"Winter","Adult","Fancy Feet",1,1
"be40fcef9cf2971","MetalMold","Button-Ups",54,"Winter","Adult","Relaxed Long-Sleeve",0,5
"be4ccf7883ffbe3","SkyWing","Trousers",57.449,"Winter","Adult","Utility Pants",1,14
"be4d0ca852aae9c","SnowPeak","Outerwear",71.87,"Winter","Adult","Light Outer",0,5
"be4ddb68f1a7fb1","MoonWear","Blazers",67.18,"Winter","Adult","Mixable Jacket",1,5
"be62a1478a064c4","AzureWorks","Outerwear",58.4,"Summer","Adult","Light Outer",0,4
"be631eb8939f370","GeoStyles","Footwear",63.573,"Winter","Adult","High-Cuts",1,6
"be63abae569f77c","AzureWorks","Sweaters",53.987,"Summer","Adult","Hood Top",0,4
"be672edf1d7c3f7","OldVine Styles","Tops",50.982,"Summer","Petite","Sporty Short-Sleeve",0,6
"be6cae4ff082847","VisionMakers","Miscellaneous",53.32,"Winter","Adult","Top Covers",1,1
"be6f3c63454666e","SpeedThreads","Tops",52.573,"Summer","Adult","Sporty Short-Sleeve",0,3
"be730f89e05be43","MetalMold","Trousers",49.126,"Summer","Adult","Mini Pants",0,5
"be79eea14721380","FrontlineStyles","Button-Ups",52.578,"Summer","Adult","Relaxed Long-Sleeve",0,5
"be7abf17a113c45","AzureWorks","Trousers",53.988,"Winter","Adult","Lounge Pants",1,5
"be81c402dea1bc3","BlueRiver Co.","Blazers",73.31,"Winter","Petite","Formal Jacket",1,4
"be826059adf597b","CanvasCraft","Miscellaneous",48.07,"Winter","Adult","Neck Wrap",1,1
"be89ad0696b4306","RavenRock","Footwear",62.963,"Summer","Adult","Walkers",1,6
"be8a0a0f113aa15","SilkLeaf","Sweaters",70.63,"Summer","Adult","Waist Wrap",1,4
"be9189dbb151706","others","Tops",50.978,"Summer","Adult","Sporty Short-Sleeve",0,4
"be952d9d28bcac8","RosePath","Trousers",68.441,"Summer","Adult","Utility Pants",1,7
"be953838a6945da","OldVine Styles","Button-Ups",49.12,"Summer","Petite","Relaxed Short-Sleeve",0,6
"be9d09e5be17112","UrbanZen","Sweaters",68.038,"Winter","Adult","Waist Wrap",1,4
"bea49e6867c0026","SkyWing","Tops",50.972,"Summer","Adult","Sporty Short-Sleeve",0,4
"beaee45054b5fa7","CanvasCraft","Sweaters",57.45,"Winter","Adult","Seafarer Top",0,1
"beb3aedd4eef4d1","SkyWing","Outerwear",61.628,"Summer","Adult","Light Outer",0,5
"bec3c4f0879c0c7","LunarLuxe","Tops",46.93,"Summer","Adult","Quick-Sleeve Top",0,4
"bec66a5a73534f5","SnowPeak","Outerwear",79.115,"Winter","Adult","Puff Jacket",0,4
"becb031ed916802","MeadowMaster","Sweaters",56.292,"Winter","Adult","High-Neck",0,4
"becda2a0bc7fe2f","SilkLeaf","Outerwear",75.93,"Summer","Adult","Light Outer",1,5
"bed61964fb1e8cc","BlueRidge","Sweaters",60.902,"Winter","Adult","Warm Top",0,4
"bee1657c4d910ce","MetalMold","Tops",49.137,"Summer","Adult","Quick-Sleeve Top",0,3
"bee44909ed05517","TulipTread","Footwear",66.25,"Winter","Adult","Fancy Feet",1,1
"bee53ac9d479e78","DocMan","Miscellaneous",46.94,"Summer","Adult","Tie-Up",1,1
"beea6c2bad5a2d2","OrchardM","Trousers",58.407,"Summer","Adult","Business Bottoms",1,10
"beeae4f11b0a9bf","Skyward","Footwear",62.312,"Summer","Adult","Easy Shoes",1,5
"beee220722f0aba","ChillCube","Tops",53.992,"Winter","Adult","Sporty Short-Sleeve",0,6
"beee43db60ce680","SkyWing","Sweaters",53.99,"Winter","Adult","Round-Top",0,1
"bef0b9e7f9b32b8","FrontlineStyles","Sweaters",55.258,"Summer","Adult","Round-Top",0,5
"bef194388c26bea","OldVine Styles","Tops",50.968,"Summer","Petite","Sporty Short-Sleeve",0,5
"bef59636f90c9b5","PlaidCrafters","Tops",53.998,"Summer","Adult","Sporty Short-Sleeve",0,5
"bf059b35e4e6b16","MetroMaven","Tops",50.965,"Summer","Adult","Sporty Short-Sleeve",0,4
"bf14f80bc109e0c","AzureStone","Sweaters",56.402,"Summer","Adult","Plunge Top",0,4
"bf1b44e12a09a81","BlueRiver Co.","Blazers",66.255,"Winter","Petite","Formal Jacket",1,6
"bf215bbf1dfb5b2","BlueRiver Co.","Trousers",60.123,"Summer","Petite","Mixable Bottoms",1,6
"bf26432acc0d0b3","MeadowMaster","Sweaters",60.045,"Winter","Adult","Round-Top",0,4
"bf27f77f02c04bd","AzureMeat","Sweaters",57.44,"Winter","Adult","Seafarer Top",0,4
"bf2df9f7e98de4d","SkyWing","Tops",50.98,"Summer","Adult","Sporty Short-Sleeve",0,1
"bf2ef96ebe6e38b","SnowPeak","Sweaters",60.898,"Winter","Adult","High-Neck",0,4
"bf365d32453254f","SoftTrend","Sweaters",57.435,"Winter","Adult","Hood Top",0,4
"bf37f08bdfc94fb","CanvasCraft","Button-Ups",52.59,"Summer","Adult","Relaxed Short-Sleeve",0,1
"bf38d4984e2f4ef","OldVine Styles","Footwear",55.25,"Summer","Petite","Walkers",1,6
"bf4c619753bcf29","BigStone","Button-Ups",61.052,"Summer","Adult","Business Long-Sleeve",1,4
"bf503a3509cb8e9","BlueRidge","Trousers",55.255,"Winter","Adult","Lounge Bottoms",0,4
"bf523d01045f1a0","TimelessMan","Blazers",75.36,"Winter","Adult","Formal Jacket",1,5
"bf53c608707281f","BuilderStyles","Trousers",63.576,"Summer","Adult","Lounge Pants",1,5
"bf53cd77add44cb","LunarLuxe","Sweaters",53.992,"Summer","Adult","Warm Top",0,4
"bf545895fadb7b8","PineAndFern","Sweaters",53.998,"Summer","Adult","Hood Top",0,4
"bf614dd91512142","OldVine Styles","Tops",52.574,"Summer","Petite","Sporty Short-Sleeve",0,5
"bf65df8c14ca9e8","Blend&Woven","Outerwear",62.31,"Winter","Adult","Light Outer",0,4
"bf661fd0716c0aa","SoftTrend","Sweaters",58.402,"Summer","Adult","Round-Top",0,4
"bf6ae371b3ce327","VisionMakers","Sweaters",64.165,"Summer","Adult","Seafarer Top",0,4
"bf7a777e5a3dd0f","NordicFit","Miscellaneous",44.262,"Winter","Adult","Briefs",0,5
"bf882e54d203f8a","SnowPeak","Outerwear",68.444,"Summer","Adult","Puff Jacket",0,5
"bf8924385317022","AzureMeat","Sweaters",60.902,"Winter","Adult","Seafarer Top",0,4
"bf9381ed2f0b1d2","DocMan","Button-Ups",55.26,"Summer","Adult","Business Long-Sleeve",1,1
"bf93f9c68148160","BlueRiver Co.","Blazers",73.31,"Winter","Petite","Formal Jacket",1,6
"bf955aa63bcd87c","MeadowMaster","Tops",50.815,"Summer","Adult","Quick-Sleeve Top",0,4
"bf95c2b501641a1","MoonWear","Tops",55.255,"Summer","Adult","Quick-Sleeve Top",0,4
"bf9cc6d5ce59c9c","CanvasCraft","Tops",50.97,"Summer","Adult","Sporty Short-Sleeve",0,1
"bfa7b93db270656","others","Sweaters",61.625,"Winter","Adult","Waist Wrap",0,4
"bfaafc419ad01dc","SkyWing","Button-Ups",52.584,"Winter","Adult","Relaxed Long-Sleeve",0,5
"bfb7443b9fae72c","LakeStyles","Trousers",55.267,"Winter","Adult","Lounge Bottoms",0,4
"bfbdf1b8c83d426","Blend&Woven","Tops",40.782,"Winter","Adult","Quick-Sleeve Top",0,4
"bfc3501f0e5e028","BigStone","Tops",58.865,"Summer","Adult","Sporty Short-Sleeve",1,4
"bfc42d47e9a383a","MeadowMaster","Tops",56.295,"Summer","Adult","Sporty Short-Sleeve",0,4
"bfc560d2791b705","DocMan","Button-Ups",55.25,"Summer","Adult","Business Long-Sleeve",1,1
"bfca13d03335442","SkyWing","Miscellaneous",32.47,"Summer","Adult","Foot Covers",1,1
"bfcbf9d930eba31","MetalMold","Sweaters",53.992,"Winter","Adult","High-Neck",0,5
"bfce36e9de84ef3","Blend&Woven","Button-Ups",60.126,"Summer","Adult","Double Layer",0,5
"bfd460cd629b2cc","LunarLuxe","Tops",50.975,"Winter","Adult","Extended-Sleeve Top",0,4
"bfd8613e77574af","GeoStyles","Footwear",62.31,"Summer","Adult","Easy Shoes",1,6
"bfdaba3f701d566","SnowPeak","Outerwear",78.6,"Winter","Adult","Cold Shield",0,4
"bfdf559747eb8f7","DocMan","Button-Ups",57.46,"Summer","Adult","Business Long-Sleeve",1,1
"bfeaa9a79c414a0","SpeedThreads","Trousers",52.582,"Summer","Adult","Island Shorts",1,6
"bfed011847f87f3","DocMan","Button-Ups",60.124,"Winter","Adult","Double Layer",0,5
"bff9a0479618afe","UrbanZen","Outerwear",66.25,"Summer","Adult","Light Outer",1,4
"bff9d753aa69af8","SoftTrend","Sweaters",63.572,"Winter","Adult","Seafarer Top",0,4
"c002bcbc8bd257e","SpeedThreads","Tops",52.586,"Summer","Adult","Sporty Short-Sleeve",0,5
"c00b6b5e815d9b7","ZenithMan","Sweaters",57.442,"Winter","Adult","Round-Top",0,5
"c00b75c7d0ddfee","VisionMakers","Sweaters",65.253,"Winter","Adult","Waist Wrap",0,6
"c01230b9557b5a9","BlueRidge","Tops",50.974,"Winter","Adult","Quick-Sleeve Top",0,5
"c017507a44bcbdc","CanvasCraft","Button-Ups",52.57,"Summer","Adult","Relaxed Short-Sleeve",0,1
"c02605940435b42","LakeStyles","Sweaters",64.73,"Summer","Adult","Waist Wrap",1,3
"c026d3e0961b29d","SkyWing","Footwear",52.582,"Summer","Adult","Walkers",1,6
"c02922ce1311780","MoonWear","Trousers",60.898,"Summer","Adult","Blue Threads",1,6
"c02c559ed3a8947","CanvasCraft","Button-Ups",53.983,"Winter","Adult","Relaxed Long-Sleeve",0,3
"c02cbe63b690360","CanvasCraft","Button-Ups",53.992,"Winter","Adult","Relaxed Long-Sleeve",0,5
"c02e835fa4b6f70","CanvasCraft","Sweaters",65.25,"Winter","Adult","Waist Wrap",0,1
"c0312b843c920c6","OldVine Styles","Button-Ups",50.976,"Winter","Petite","Relaxed Long-Sleeve",0,5
"c03458d5cd96aef","EchoStyles","Button-Ups",58.32,"Summer","Adult","Relaxed Long-Sleeve",0,4
"c03f4d598f4ed89","others","Tops",49.118,"Summer","Petite","Sporty Short-Sleeve",0,6
"c04258d351ce2f4","SkyWing","Sweaters",60.9,"Winter","Adult","Waist Wrap",0,4
"c0446093c183dc0","TulipTread","Footwear",64.72,"Summer","Adult","Walkers",1,9
"c04bf6d23119341","LunarLuxe","Outerwear",66.21,"Winter","Adult","Puff Jacket",1,4
"c0520cf6d4c8f19","SnowPeak","Outerwear",73.57,"Winter","Adult","Puff Jacket",0,4
"c05267a8cfa6d79","SkyWing","Button-Ups",55.262,"Winter","Adult","Relaxed Long-Sleeve",0,5
"c05cdeeb4b93eae","GeoStyles","Miscellaneous",50.97,"Winter","Adult","Sleek Belt",1,1
"c061a1943234c1a","SkyWing","Tops",49.134,"Summer","Adult","Sporty Short-Sleeve",0,5
"c069e96bc90ef9d","CanvasCraft","Sweaters",60.122,"Winter","Adult","Waist Wrap",0,5
"c06cce6c4db4c95","Blend&Woven","Button-Ups",53.992,"Summer","Adult","Relaxed Long-Sleeve",0,4
"c07e5053e91bbbf","SpeedThreads","Sweaters",65.256,"Winter","Adult","Waist Wrap",0,5
"c08458c9c6c30f9","SkyWing","Tops",52.58,"Summer","Adult","Sporty Short-Sleeve",0,5
"c08530b2caa1fa8","MetroMaven","Trousers",50.96,"Summer","Adult","Water Shorts",0,4
"c09ca32dd2da315","CanvasCraft","Outerwear",61.63,"Summer","Adult","Light Outer",1,1
"c0a8c96f3f8543c","Blend&Woven","Button-Ups",60.123,"Winter","Adult","Double Layer",0,3
"c0b0cacea50695b","MoonWear","Button-Ups",57.45,"Winter","Adult","Double Layer",0,4
"c0b3f594dce53f9","LunarLuxe","Tops",46.932,"Summer","Adult","Quick-Sleeve Top",0,4
"c0b5e2729a50b5a","AzureWorks","Button-Ups",53.996,"Winter","Adult","Relaxed Long-Sleeve",1,7
"c0b782e976811f5","BigStone","Sweaters",68.04,"Summer","Adult","Waist Wrap",1,4
"c0b985bc8463613","CanvasCraft","Button-Ups",55.25,"Winter","Adult","Relaxed Long-Sleeve",0,4
"c0ba3e20e9b9f9f","PineAndFern","Outerwear",60.125,"Winter","Adult","Light Outer",0,4
"c0bd2a3f6fe1902","AzureWorks","Button-Ups",53.993,"Winter","Adult","Relaxed Long-Sleeve",1,7
"c0bff163ce77323","EchoStyles","Sweaters",61.56,"Winter","Adult","Waist Wrap",0,5
"c0cabd36b81cf08","FrontlineStyles","Trousers",57.449,"Summer","Adult","Lounge Pants",1,16
"c0d195c46f2cc59","SpeedThreads","Sweaters",57.452,"Winter","Adult","Seafarer Top",0,5
"c0d988465669128","SkyWing","Tops",50.972,"Summer","Adult","Sporty Short-Sleeve",0,5
"c0dac35eca5dd35","SkyWing","Tops",46.936,"Summer","Adult","Quick-Sleeve Top",0,5
"c0df3807a856a93","SkyWing","Tops",40.828,"Summer","Adult","Quick-Sleeve Top",0,5
"c0e073f3fc02c4f","LunarLuxe","Sweaters",57.44,"Winter","Adult","Waist Wrap",0,4
"c0e3c9c2a1ddc89","VolcanoWear","Outerwear",67.612,"Winter","Adult","Puff Jacket",0,4
"c0e537ac674bc26","FrontlineStyles","Tops",42.66,"Summer","Adult","Quick-Sleeve Top",0,1
"c0e876d5eeb5e46","BigStone","Tops",62.513,"Summer","Adult","Sporty Short-Sleeve",1,4
"c0ee7ae5e2d4eb5","OceanSketch Elite","Button-Ups",50.98,"Winter","Petite","Hip Long-Sleeve",0,5
"c0eebd3358858ac","MysticLoaf","Footwear",72.483,"Summer","Adult","Walkers",1,6
"c0ef4a605baa33c","HarborTrend","Sweaters",58.405,"Winter","Adult","High-Neck",0,4
"c0f3b9601c9acc6","BuilderStyles","Trousers",63.577,"Winter","Adult","Lounge Pants",1,6
"c0f53c96ae7d093","AzureStone","Trousers",55.258,"Summer","Adult","Utility Pants",1,20
"c0f6755736ed06c","RefreshStyles","Footwear",58.405,"Summer","Adult","Chill Steps",1,6
"c0f69bc3b5d9941","FrontlineStyles","Button-Ups",53.994,"Winter","Adult","Relaxed Long-Sleeve",0,5
"c0f7f1ba06f65b2","others","Outerwear",69.588,"Winter","Adult","Puff Jacket",1,5
"c0fc5b876a406f6","DocMan","Tops",53.993,"Summer","Adult","Sporty Short-Sleeve",0,3
"c11f8bd385a673a","FuelThreads","Tops",49.13,"Winter","Adult","Quick-Sleeve Top",0,3
"c1231265a95c269","EchoStyles","Trousers",60.046,"Winter","Adult","Lounge Pants",1,12
"c127ab2b69c5909","AzureWorks","Tops",50.98,"Summer","Adult","Quick-Sleeve Top",0,4
"c127b377184aa55","PineAndFern","Trousers",48.09,"Summer","Adult","Water Shorts",0,4
"c12a301b1e17f93","SkyWing","Tops",40.82,"Summer","Adult","Quick-Sleeve Top",0,5
"c12ab717a0ef6a1","CanvasCraft","Button-Ups",53.99,"Summer","Adult","Relaxed Long-Sleeve",0,1
"c12effce6fba899","DocMan","Sweaters",55.258,"Winter","Adult","Seafarer Top",0,4
"c133c07eb2835f5","BlueRiver Co.","Blazers",68.44,"Winter","Petite","Mixable Jacket",1,6
"c134467bb37fab2","LakeStyles","Tops",54,"Summer","Adult","Sporty Long-Sleeve",1,3
"c1365c2c1a4a984","TargetStyles","Tops",44.254,"Winter","Petite","Quick-Sleeve Top",0,5
"c139ddf5f61ce84","LunarLuxe","High-End Items",55.256,"Winter","End Items","Warm Top",0,5
"c149e03863539a7","CanvasCraft","Button-Ups",53.992,"Summer","Adult","Relaxed Long-Sleeve",0,5
"c152cdc30953e3a","UrbanAce","Tops",57.442,"Summer","Adult","Sporty Short-Sleeve",0,4
"c15ac7636ec4736","SpeedThreads","Button-Ups",52.582,"Winter","Adult","Relaxed Long-Sleeve",0,5
"c15d34d94d0d83d","GeoStyles","Miscellaneous",50.97,"Winter","Adult","Sleek Belt",1,1
"c1637a341ad2fd7","MeadowMaster","Tops",50.1,"Summer","Adult","Quick-Sleeve Top",0,4
"c1666fca5498565","DocMan","Button-Ups",57.443,"Summer","Adult","Business Long-Sleeve",1,6
"c1671fa3a44f639","MetalMold","Sweaters",55.265,"Winter","Adult","Round-Top",0,4
"c1675d2b28393ac","CanvasCraft","Tops",52.585,"Summer","Adult","Sporty Short-Sleeve",0,2
"c1780c0dbac1554","MetroMaven","Miscellaneous",48.07,"Winter","Adult","Top Covers",1,1
"c17daca585c34f9","DocMan","Button-Ups",53.31,"Summer","Adult","Business Long-Sleeve",1,1
"c18221631dcd4fb","DarkHarbor","Tops",50.977,"Summer","Petite","Sporty Short-Sleeve",0,6
"c1823b8fa6be12a","MoonWear","Trousers",59.297,"Winter","Adult","Lounge Pants",1,6
"c185247dd3b4fe3","MetroMaven","Footwear",57.44,"Summer","Adult","Walkers",1,5
"c186c63270e81d8","CanvasCraft","Tops",53.99,"Summer","Adult","Sporty Short-Sleeve",0,1
"c18786b8284b752","LakeStyles","Miscellaneous",44.28,"Winter","Adult","Top Covers",1,1
"c188e513828b465","PlaidCrafters","Sweaters",57.446,"Winter","Adult","Hood Top",0,5
"c18a0b1f09f405f","FrontlineStyles","Blazers",62.96,"Winter","Adult","Casual Jacket",1,1
"c18b14fa1463731","MoonWear","Trousers",57.447,"Winter","Adult","Lounge Pants",1,6
"c18b76fcddffcb1","LunarLuxe","Sweaters",55.258,"Winter","Adult","Hood Top",0,4
"c19029cb193fcfd","FrontlineStyles","Button-Ups",54,"Winter","Adult","Relaxed Long-Sleeve",0,1
